,station,lat,lon,distance(km),EW-PGA,NS-PGA,UD-PGA,PGA,EW-PGV,NS-PGV,UD-PGV,PGV,I
276,E6605,24.76067,117.3355,459.5889494086701,6.7864921384560715,5.315873758145054,6.361180678769416,8.700713013011335,1.0934683864378671,0.4421483665421706,2.4055326295130675,2.636919516383465,11.0332906235965
277,E6802,24.8525,117.399,460.2748849007667,2.3468573341630488,1.927183219426093,1.8218371811252163,2.4499520796126895,0.9509800545353893,0.5918616852747421,0.44807720086573716,1.1683750804922088,9.972746856852147
278,C5610,25.6045,118.17998,460.71649668359413,2.5710928761657934,2.5311008392725736,2.5285924535378164,2.8321632343303604,0.2188036686916788,0.1288783474559258,1.4679038573334922,1.476058373534904,10.277310598483037
279,E6810,25.0094,117.5234,460.94108647014275,2.9283431038639933,2.9615276527402115,2.2380420033310147,2.991432562690372,0.8418290752793719,0.9025207601826492,1.3419512150699429,1.7863521994614318,10.525901267133921
280,E6612,24.688,117.2438,462.77677872031956,2.9314371494705935,5.569598329019355,8.508595924200765,8.50910012154755,3.2067140281035864,11.502088036939474,8.51568696566349,14.622341703080028,12.0
281,C5516,25.4105,117.8977,463.34405470879665,3.0474049129780973,3.8642873646728404,3.958176902659576,4.48000457714534,0.40607167402769306,0.7574697513615447,0.2829623391457403,0.8214055075057154,9.513672831386803
282,C5616,25.55279,118.0419,465.2518451041705,2.034365592840637,2.3989388080708545,0.0,2.3991226736240594,2.5199689806761683,1.1681881163545655,0.0,2.768178521852502,11.096582283967638
283,E6708,24.32959,116.98135,465.7458027919961,2.0590006845474,2.3966500136681375,2.2446646553104865,3.0485741120653933,0.22963314659972991,0.13039446856084866,0.562415024134252,0.5874170813138,9.076839713243022
284,E6807,25.1093,117.5512,465.8420203746783,2.3203000368644644,2.8589139241664037,4.734306510986897,4.88766784748125,1.4398982738595447,0.14078095994639617,0.5119010495696591,1.478210117416766,10.27920851127425
285,C5515,25.48492,117.93227,466.9856987162501,7.483677950448107,4.017483660598414,27.666913918381113,28.941384493425826,1.5551153301237928,0.640867940547522,3.994752718666166,4.255041196241186,11.656711307513484
286,C5611,25.64394,118.1318,467.16042260284155,2.8561169067162107,4.4197168184581965,2.8778955109317765,4.509471656152462,1.956928317119871,3.242359409039898,1.6591484009885928,4.104461617387772,11.609768596231048
287,E6707,24.3039,116.942,468.0129881063007,3.245910603774504,2.591099077125037,2.1113594679450927,3.2752061588613137,1.3947853210223287,1.7485440665770209,0.825782332948988,2.338723660965283,10.87693672835026
288,C5615,25.61747,118.08316,468.01535997386253,2.1273654207050563,2.0589496334392647,1.7994365328032957,2.238763314571924,0.5293077790609267,0.6522351197533092,0.2999276170369076,0.8593885403519894,9.572568674660788
289,C5412,25.3594,117.7687,468.3981053449046,2.6548927807034093,13.67061173388282,8.642263949604208,16.173972292323757,2.319936783229203,2.2074233415440037,1.2126583843651741,3.2839090908336903,11.319173377836945
290,E6609,24.63,117.1064,471.06939791883303,4.436698056090083,2.5027405094387873,2.3207806752061892,4.633198614748767,0.36444410756966517,1.3726997856742176,0.19610441083360555,1.39672464817781,10.205332391792174
291,E6801,24.9608,117.3496,471.444302872433,2.0485239498610315,2.9777046323887975,2.460077841473639,3.0152544317780268,1.0500057225916382,0.9958598723845605,0.36948976121467497,1.4245459345656908,10.231029372955565
292,C5605,25.7743,118.232,472.28994666297467,2.37911746710658,3.3067986356126444,2.4982277144949605,3.586442147219048,1.2143576837554757,0.15741744590015522,1.2820953252562821,1.717427026939205,10.474634879166974
293,C5410,25.2645,117.6116,472.62566748828544,3.007957651750331,2.9941370064818327,1.8782106251628805,3.016037757846146,0.8426638100338267,1.1398077210847302,0.392038388280805,1.4334396182994014,10.239138210804573
294,C5612,25.7256,118.1542,472.80255035035395,2.337141545371379,2.890254368414236,1.7386777051939277,2.920204311244161,1.8905964766064012,0.2600532130974532,1.4031596499973615,2.3456478669897676,10.880788446737904
295,E6610,24.5818,117.0534,472.8989656135102,2.19970802334091,2.933438878788483,2.352185763768131,3.0336401829982633,0.8067621283133143,1.960348319622965,0.31834207176107804,2.105176634520251,10.739865623335687
296,C5613,25.68837,118.07995,474.2668035350688,4.043189071187318,2.799356529125099,2.4062339188571897,4.054195722194376,2.000503114850722,0.2565346461823224,0.5667808175816501,2.0718777559376407,10.719092383304684
297,C5517,25.4667,117.783,475.8299139211416,2.550270260825425,2.4064553327146854,2.022635699604271,2.647140483747881,1.9458577313440975,1.3236833788053857,0.666760443721423,2.4199126525926564,10.92139907085662
298,E6606,24.88009,117.2268,476.1800340532608,2.573575873091634,2.9673685628227866,1.876228316099138,3.16037181160971,1.3132166282305695,2.1416751830686716,0.13524581677997047,2.4912215361944257,10.959237048930772
299,E6607,24.8245,117.1831,476.29105792399486,3.5548392069866614,3.014041494359735,2.968039775486706,4.413461343874608,0.21130448494286944,0.2855330461694636,0.567553687670841,0.5924391395293915,9.08793122746853
300,C5607,25.8733,118.2743,478.5750510435689,3.231673158741198,7.523406807557469,8.159139607784219,8.406917519191985,0.8294312102342175,1.1400288069904487,1.603409765655902,2.0608457426592905,10.71213645624147
301,E6608,24.6993,117.0627,478.87873523068816,3.1382384442041227,5.519464664439202,2.799371344431105,5.580699251561968,1.5012653659041726,4.813957015775054,1.70351339992084,5.301636648885957,11.943229879287106
302,C5614,25.6891,118.0046,479.16521566458863,3.2946684833395596,2.9305143750542078,2.142945250210151,3.3540356817961694,1.1558176533031654,1.3612940379590674,0.15803027375779855,1.7706486283436618,10.514397161981057
303,C5606,25.8438,118.2043,480.1099805740063,5.337451154801065,2.9411304202747353,3.868354353991978,5.736622211314104,3.0270827580055983,1.7937022733525716,0.7654606084740248,3.556866926879011,11.423202851669323
304,C5608,25.8054,118.13,481.2555736569416,3.4242643453403065,3.8263284326768834,1.976577845604042,3.9934169758739158,0.5711735388796216,0.7028960074433142,0.21256496803320815,0.874205664878459,9.594840849211362
